18.57	3.91	4.89	19.10	100830.00
18.57	3.91	4.89	19.10	100836.00
18.57	3.91	4.89	19.10	100836.00
18.57	3.91	4.89	19.10	100838.00
19.06	3.91	4.89	19.10	100833.00
19.06	3.42	4.89	19.10	100829.00
19.06	3.91	4.89	19.10	100827.00
18.57	3.91	4.89	19.20	100839.00
19.06	3.91	4.89	19.20	100838.00
19.06	3.91	4.89	19.20	100836.00
19.06	3.91	4.89	19.20	100838.00
19.06	3.91	4.89	19.20	100830.00
19.06	3.42	4.89	19.30	100831.00
19.06	3.42	4.89	19.30	100825.00
19.06	3.42	4.89	19.30	100823.00
19.06	3.42	4.89	19.30	100833.00
19.06	3.42	4.89	19.30	100834.00
19.06	3.42	4.89	19.30	100830.00
